year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,all_HGVs,2_axle,3_axle,4_axle,5_axle,6_axle,7_axle,Mean GVW
2023,M1,TM,22,B5380,452830,304670,52.637214,-1.2207687,C,2111,472,127,129,456,969,3,30968.19387755102
2023,M1,TM,22,B5380,452800,304930,52.639554,-1.2211705,C,2222,497,134,136,481,1021,4,30668.016278046634
2023,M6(T),TM,LA (Warwickshire) boundary,A38,415660,296860,52.569342,-1.7703842,N,2,1,0,0,1,1,0,21463.0
2023,M6(T),TM,T3 slip road,T2,416060,296430,52.565465,-1.7645034,E,1837,353,65,44,301,1105,2,34008.68823529412
2023,M6(T),TM,T3 slip road,T2,416060,296430,52.565465,-1.7645034,W,1991,469,72,85,466,942,1,31247.762653562655
2023,M6,TM,LA boundary,LA boundary,373320,371918,53.243608,-2.4012557,N,12481,1731,493,593,7041,2661,8,29620.65203161172
2023,M6,TM,LA boundary,LA boundary,373320,371918,53.243608,-2.4012557,S,13660,2466,719,549,2072,7894,7,33305.77909097541
2023,M6,TM,18,LA boundary,374058,369041,53.217784,-2.3899619,N,12280,1703,484,583,6929,2619,8,29731.897209151386
2023,M6,TM,18,LA boundary,374058,369041,53.217784,-2.3899619,S,13625,2459,718,548,2066,7873,7,33463.11528052081
2023,M6,TM,LA boundary,18,374274,366813,53.197768,-2.3865468,N,10022,1390,441,362,915,7032,8,36009.97999605833
2023,M6,TM,LA boundary,18,374274,366813,53.197768,-2.3865468,S,11047,1371,576,272,1030,7929,6,36368.97281831187
2023,M6,TM,LA boundary,LA boundary,374658,366109,53.191459,-2.3807428,N,14367,1779,640,557,2401,8995,12,35244.44563403782
2023,M6,TM,LA boundary,LA boundary,374658,366109,53.191459,-2.3807428,S,15324,2258,512,612,2460,9492,9,34845.32549045167
2023,M6,TM,17,18,376000,364040,53.172923,-2.3605019,N,10022,1390,441,362,915,7032,8,35833.316909735906
2023,M6,TM,17,18,376000,364040,53.172923,-2.3605019,S,11047,1371,576,272,1030,7929,6,36418.59442060086
2023,M6,TM,LA boundary,19,373400,374800,53.269517,-2.4002989,N,11263,1761,457,446,1970,6720,7,34222.67221195317
2023,M6,TM,LA boundary,19,373400,374800,53.269517,-2.4002989,S,10928,1116,582,1586,1692,5973,72,33556.469467380455
2023,M77,TM,A726,B7087,252290,656280,55.777216,-4.3565831,N,1753,473,214,230,360,568,9,26806.030204962244
2023,M77,TM,A726,B7087,252290,656280,55.777216,-4.3565831,S,1787,486,217,187,371,626,8,27366.84802110818
2023,M77,TM,LA Boundary,A726,250800,652020,55.738515,-4.3779864,N,1968,646,198,186,202,829,6,27872.026124818578
2023,M77,TM,LA Boundary,A726,250800,652020,55.738515,-4.3779864,S,1839,564,197,147,193,833,6,28338.676804123712
2023,M61,TM,2,3,374400,404125,53.53315,-2.3876955,C,16902,3782,1018,1030,3652,7767,27,30718.889499884233
2023,M62,TM,20,Off slip before Junction 20,391343,410773,53.59346,-2.1322659,E,8543,1425,390,334,675,5816,6,34986.0231320842
2023,M62,TM,20,Off slip before Junction 20,391343,410773,53.59346,-2.1322659,W,8792,1509,462,322,819,5769,6,34570.50331945538
2023,M62,TM,Off slip before Junction 20,21,392480,411545,53.600416,-2.1151066,E,7398,1038,443,229,658,5097,4,35533.94550810015
2023,M62,TM,Off slip before Junction 20,21,392480,411545,53.600416,-2.1151066,W,7996,1360,298,331,1031,5051,7,34475.170586778906
2023,M62,TM,Roundabout with on slip to M62from M62,Roundabout with on slip to M62,392739,411546,53.600429,-2.111193,E,777,290,87,91,142,183,2,24146.81761006289
2023,M62,TM,Roundabout with on slip to M62from M62,Roundabout with on slip to M62,392739,411546,53.600429,-2.111193,W,455,120,49,42,97,148,1,27422.800875273522
2023,M1,TM,13 On and Off ramps,LA boundary,494515,237885,52.031331,-0.62370287,E,10326,2354,491,406,2683,4551,9,30992.055650848102
2023,M1,TM,13 On and Off ramps,LA boundary,494515,237885,52.031331,-0.62370287,W,11720,2733,531,498,2934,5196,10,30898.099395059653
2023,M1,TM,13 on ramp,13 off ramp,495850,237403,52.02677,-0.60438415,E,7973,998,363,283,2213,4281,4,34095.5197740113
2023,M1,TM,13 on ramp,13 off ramp,495850,237403,52.02677,-0.60438415,W,8380,1188,395,239,2250,4474,3,33790.489764884784
2023,M1,TM,12,13 off ramp,500244,234300,51.998105,-0.54127016,N,11048,2101,486,767,5871,2026,7,28189.26443418014
2023,M1,TM,12,13 off ramp,500244,234300,51.998105,-0.54127016,S,11085,1774,383,597,5758,2789,9,29848.63465959328
2023,M62,TM,Junction 32,A1(M) junction,445300,423950,53.710015,-1.3151737,E,8232,1396,412,380,859,5231,11,34248.984195922305
2023,M62,TM,Junction 32,A1(M) junction,445300,423950,53.710015,-1.3151737,W,8820,1670,468,540,1076,5115,11,33080.49110360361
2023,M62,TM,A1(M) junction,Junction 34,447810,422940,53.700714,-1.2773055,N,6788,979,357,263,596,4615,12,35448.0417766051
2023,M62,TM,A1(M) junction,Junction 34,447810,422940,53.700714,-1.2773055,S,7283,978,404,258,583,5083,11,35704.51182178489
2023,M74,TM,A763,A74,264707,662311,55.835,-4.1617782,E,3771,913,388,336,564,1643,12,29376.18023858921
2023,M74,TM,A763,A74,264707,662311,55.835,-4.1617782,W,3653,835,349,281,470,1771,11,30304.753564702718
2023,M74,TM,A74,A74,264081,662392,55.835551,-4.171806,E,4485,1153,349,270,1018,1849,7,29354.4560912613
2023,M74,TM,A74,A74,264081,662392,55.835551,-4.171806,W,5306,1364,413,321,1205,2187,8,29452.58330301928
2023,M74,TM,A74,A724,263239,662315,55.834622,-4.1852005,E,5451,1530,408,371,1180,2082,9,28470.97616487455
2023,M74,TM,A74,A724,263239,662315,55.834622,-4.1852005,W,5046,1416,378,343,1093,1927,9,28515.696283391404
2023,M74,TM,A724,A724,262537,661797,55.829772,-4.1961377,E,4834,1357,362,329,1047,1846,8,28413.702364113964
2023,M74,TM,A724,A724,262537,661797,55.829772,-4.1961377,W,4841,1359,362,330,1048,1849,8,28597.001210653754
2023,M74,TM,A724,A730/B763,261103,662041,55.831552,-4.2191368,E,3419,944,242,357,902,1012,11,27292.256343713958
2023,M74,TM,A724,A730/B763,261103,662041,55.831552,-4.2191368,W,3147,710,204,290,633,1361,12,29934.2753894081
2023,M74,TM,A724,A730/B763,260176,662450,55.834956,-4.2341349,E,3698,1023,377,353,538,1478,14,28105.97462331483
2023,M74,TM,A724,A730/B763,260176,662450,55.834956,-4.2341349,W,3496,892,409,317,562,1413,13,28672.2481974487
2023,M74,TM,A730/B763,A730/B763,259851,662738,55.837447,-4.2394684,E,3042,813,189,313,820,929,9,27947.49202733485
2023,M74,TM,A730/B763,A730/B763,259851,662738,55.837447,-4.2394684,W,2732,577,151,239,511,1281,10,30975.335861321775
2023,M74,TM,A730/B763,A8,258762,663474,55.843738,-4.2572255,N,3116,708,206,300,585,1349,12,30076.967721518988
2023,M74,TM,A730/B763,A8,258762,663474,55.843738,-4.2572255,S,3392,943,267,347,857,1006,11,27226.17604197027
2023,M74,TM,A8,Seaward Street,258016,664319,55.851105,-4.2695713,E,5500,1414,429,331,1248,2268,8,29351.491224991227
2023,M74,TM,A8,Seaward Street,258016,664319,55.851105,-4.2695713,W,5370,1381,418,323,1219,2214,8,29373.792917490562
2023,M77,TM,M77,B768,255576,663254,55.840819,-4.3079448,E,114,77,17,11,16,3,0,16076.612903225807
2023,M77,TM,B768,M74/M77/M8,256115,663722,55.845182,-4.2995932,E,1567,395,192,173,335,633,7,28461.931412103746
2023,M77,TM,B768,M74/M77/M8,256115,663722,55.845182,-4.2995932,W,1720,571,175,169,284,665,7,27076.009620523782
2023,M77,TM,M74/M77/M8,M8,256247,664120,55.848794,-4.2976978,E,2469,693,185,168,535,943,4,28556.08109177215
2023,M77,TM,M74/M77/M8,M8,256247,664120,55.848794,-4.2976978,W,1963,551,147,133,425,749,3,28182.335657370517
2023,M8,TM,M74/M77/M8,Seaward Street,256946,644232,55.670449,-4.2761131,E,3601,901,382,282,281,1804,12,30019.003823047515
2023,M8,TM,M74/M77/M8,Seaward Street,256946,644232,55.670449,-4.2761131,W,3644,979,345,313,458,1629,12,29068.383565310494
2023,M8,TM,M74/M77/M8,A8,257380,664190,55.849759,-4.2796537,E,2687,927,135,280,232,1133,11,27691.79543782193
2023,M8,TM,M74/M77/M8,A8,257380,664190,55.849759,-4.2796537,W,2304,818,389,234,223,1000,10,26832.34517576664
2023,M8,TM,Seaward Street,A8,257875,664322,55.85109,-4.2718232,W,545,152,41,38,118,208,1,28524.722222222223
2023,M77,TM,M77,M8,256247,664120,55.848794,-4.2976978,E,1809,568,210,195,298,675,7,27019.703020993344
2023,M77,TM,M77,M8,256247,664120,55.848794,-4.2976978,W,555,259,93,60,81,174,2,24139.568011958145
2023,M8,TM,M8,M74,256002,664177,55.849233,-4.3016378,E,4376,1229,327,297,948,1671,8,28536.399553571428
2023,M8,TM,M8,M74,256002,664177,55.849233,-4.3016378,W,4348,1220,326,295,942,1660,7,28630.797303370786
2023,M80,TM,A806,M80,266601,669800,55.902769,-4.1352486,W,363,102,28,24,79,139,1,28825.479892761396
2023,M80,TM,A806,A80/M73,267470,670498,55.909276,-4.1217023,E,1238,467,233,99,109,558,4,26485.89455782313
2023,M80,TM,A806,A80/M73,267470,670498,55.909276,-4.1217023,W,942,402,192,79,85,414,3,25740.92085106383
2023,M80,TM,A80/M73,A80/M73,271084,671826,55.922182,-4.0645646,E,806,337,118,65,327,149,2,23640.19138276553
2023,M80,TM,A80/M73,A80/M73,271084,671826,55.922182,-4.0645646,W,779,327,122,70,290,156,3,24120.510330578512
2023,M80,TM,M73,B8048/A8011,272423,672355,55.927289,-4.0434026,E,3877,823,343,189,1870,926,8,28146.199567203654
2023,M80,TM,M73,B8048/A8011,272423,672355,55.927289,-4.0434026,W,3944,950,269,229,779,1955,8,30583.991408114558
2023,M80,TM,A806,A806,266399,669705,55.90186,-4.1384301,E,1624,634,170,118,249,579,3,25978.940102681117
2023,M80,TM,A806,A806,266399,669705,55.90186,-4.1384301,W,1185,497,133,61,202,402,2,25385.29760986893
2023,M80,TM,A806,M80,266523,669826,55.90298,-4.1365081,E,344,97,25,24,74,132,1,28143.13314447592
2023,M80,TM,M80,A80,270965,671822,55.922114,-4.0664656,W,254,71,20,17,55,97,0,28326.546153846153
2023,M80,TM,M80,A80,270991,671914,55.922947,-4.0660938,E,374,105,28,25,81,143,1,28625.41514360313
2023,M80,TM,Saughs Road/B765,A806,265442,669148,55.896592,-4.1534473,E,1005,411,232,116,120,423,5,25548.09257842387
2023,M80,TM,Saughs Road/B765,A806,265442,669148,55.896592,-4.1534473,W,971,439,196,86,73,454,3,26202.903277378096
2023,M80,TM,M80,A806,266300,669583,55.900737,-4.1399519,W,466,131,35,32,101,178,1,28424.03347280335
2023,M80,TM,M80,A806,266267,669661,55.901428,-4.1405179,E,660,185,50,44,143,252,1,28119.155555555557
2023,M80,TM,B8048/A8011,A73,273945,673775,55.940441,-4.0197241,E,3363,565,142,120,575,2014,6,34115.1569257744
2023,M80,TM,B8048/A8011,A73,273945,673775,55.940441,-4.0197241,W,3809,698,273,220,473,2210,6,32953.463402061854
2023,M80,TM,A73,A8011/B816,275660,675390,55.95539,-3.9930308,E,3663,660,286,229,456,2138,8,32762.882181625628
2023,M80,TM,A73,A8011/B816,275660,675390,55.95539,-3.9930308,W,3905,758,288,337,488,2125,14,32075.693516209478
2023,M80,TM,A8011/B816,B816,277715,677038,55.970716,-3.9608878,E,4158,1168,311,283,901,1588,7,28596.380695162046
2023,M80,TM,A8011/B816,B816,277715,677038,55.970716,-3.9608878,W,4214,1182,316,287,912,1609,7,28364.022258288893
2023,M80,TM,B816,A803,278821,678951,55.988174,-3.9440403,E,3657,682,321,207,533,2062,6,32377.720283390187
2023,M80,TM,B816,A803,278821,678951,55.988174,-3.9440403,W,4125,802,373,231,463,2410,7,32595.34997666822
2023,M8,TM,A8 (West Street),M8,258241,664429,55.852159,-4.2660379,E,160,76,22,25,23,23,1,20775.564705882352
2023,M876,TM,M876/A88 Junction,M876/A9 Junction,284724,683679,56.032087,-3.8515045,E,1857,270,138,143,539,783,4,31541.649440596695
2023,M876,TM,M876/A88 Junction,M876/A9 Junction,284724,683679,56.032087,-3.8515045,W,1886,318,123,158,505,806,5,31294.1362924282
2023,M876,TM,A9/A88 Junction,M9 Junction,285800,684200,56.037023,-3.8344691,E,1973,346,182,146,583,809,4,30656.051690821256
2023,M876,TM,A9/A88 Junction,M9 Junction,285800,684200,56.037023,-3.8344691,W,2015,403,170,165,539,838,5,30353.88679245283
2023,M876,TM,A9/Stirling Road,M876,284914,683831,56.033497,-3.8485225,C,199,38,17,16,57,82,0,31176.166666666668
2023,M876,TM,A9/Stirling Road,M876,284977,683784,56.03309,-3.8474918,C,199,38,17,16,57,82,0,30411.39523809524
2023,M6(T),TM,M6 Toll and M6 split,M6 Toll and M42 Interchange south of Coleshill,420430,286920,52.479827,-1.7006161,E,3165,528,148,161,630,1713,3,32992.04178448005
2023,M6(T),TM,M6 Toll and M6 split,M6 Toll and M42 Interchange south of Coleshill,420430,286920,52.479827,-1.7006161,W,2935,449,141,140,555,1664,3,33712.3641598916
2023,M6(T),TM,M6 Toll and M42 Interchange south of Coleshill,M6 Toll and M42 Interchange south of Gilson - Junction 8,419268,288809,52.496851,-1.7176166,N,7825,1516,407,399,1107,4387,10,32983.253897265524
2023,M6(T),TM,M6 Toll and M42 Interchange south of Coleshill,M6 Toll and M42 Interchange south of Gilson - Junction 8,419268,288809,52.496851,-1.7176166,S,2123,312,102,80,416,1211,2,34014.043805935
2023,M6(T),TM,M6 Toll T2,M6 Toll T3,417060,295650,52.558423,-1.7497906,E,867,217,34,18,86,519,0,32492.655606407323
2023,M6(T),TM,M6 Toll T2,M6 Toll T3,417060,295650,52.558423,-1.7497906,W,941,252,30,28,120,510,0,31390.367021276597
2023,M6(T),TM,M6 Toll T2,Roundabout A446 A 4091,418224,294766,52.550439,-1.7326697,E,44,10,4,9,10,13,0,28051.565217391304
2023,M42,TM,M42 and M6 Interchange 4a,M42 N and S Interchange M6 Toll,418002,289985,52.507466,-1.736201,C,7675,1788,449,432,1312,3796,12,31088.986262678136
2023,M42,TM,M42,M6 Toll North,418636,290259,52.509908,-1.726845,C,5862,1224,323,353,891,3079,10,31937.687925170067
2023,M42,TM,M6 Toll and M42 Interchange North of Gilson - Junction 8,M42 Junction 9,418529,293148,52.535883,-1.7282614,N,10317,2224,613,644,1505,5337,18,31677.235180350064
2023,M42,TM,M6 Toll and M42 Interchange North of Gilson - Junction 8,M42 Junction 9,418529,293148,52.535883,-1.7282614,S,9222,1854,467,533,1467,4926,16,32232.48904242686
2023,M42,TM,,,419424,287356,52.483783,-1.715403,W,1382,373,59,107,511,341,3,27856.46413199426
2023,M42,TM,LA boundary,7a,419700,286500,52.476078,-1.7113892,N,7577,1652,488,419,1015,4061,9,31871.19413919414
2023,M42,TM,LA boundary,7a,419700,286500,52.476078,-1.7113892,S,6604,1456,457,336,942,3487,8,31732.89620101705
2023,M6,TM,,,418351,288029,52.48987,-1.7311663,N,8668,2067,545,462,1365,4347,12,31044.70197772221
2023,M6,TM,,,418351,288029,52.48987,-1.7311663,S,6683,1510,352,402,1260,3244,12,30990.249852507375
2023,M6,TM,,,419067,287072,52.481242,-1.7206761,N,7222,1119,447,341,1562,3836,10,33164.583595352015
2023,M6,TM,,,419067,287072,52.481242,-1.7206761,S,5150,681,201,139,1209,2971,4,34666.201152737754
2023,M6,TM,J4 slips,Junction of main carriageway and J4 slips,420119,286555,52.476557,-1.7052171,C,12120,1706,631,623,2506,6750,16,33687.707406801834
2023,M6,TM,J4 slips,M6 Toll,421091,286661,52.477474,-1.6909,E,7225,986,364,378,1404,4149,10,34209.81525168016
2023,M6,TM,J4 slips,M6 Toll,421091,286661,52.477474,-1.6909,W,7034,1021,379,354,1544,3792,9,33379.50556416397
2023,M42,TM,Junction 7a,M6 Toll,419701,287363,52.483836,-1.7113238,N,5108,1232,277,303,842,2497,5,31049.942591155934
2023,M4,TM,M4 Junction 39,M4 Junction 38,279260,186700,51.566208,-3.7433796,N,2013,473,151,146,342,932,4,30265.2529296875
2023,M4,TM,M4 Junction 39,M4 Junction 38,279260,186700,51.566208,-3.7433796,S,2328,533,162,158,306,1227,5,31434.55792555416
2023,M4,TM,M4 Junction 40,M4 Junction 39,277737,188917,51.585804,-3.766114,N,2206,534,261,140,272,1056,5,30072.995590828923
2023,M4,TM,M4 Junction 40,M4 Junction 39,277737,188917,51.585804,-3.766114,S,2397,567,264,191,276,1147,6,30161.03263973888
2023,M4,TM,Roundabout,M4 Junction 39,278970,187132,51.570029,-3.7477104,N,137,55,12,16,21,40,0,25388.479166666668
2023,M6(T),TM,M6 Toll Junction 8,M6 Toll on Ramp from A4097,418437,293246,52.536767,-1.7296124,N,1577,370,98,73,292,767,1,31014.33354153654
2023,M6(T),TM,M6 Toll Junction 8,M6 Toll on Ramp from A4097,418437,293246,52.536767,-1.7296124,S,1493,335,100,60,273,740,0,31469.565649867374
2023,M6(T),TM,M6 Toll on Ramp from A4097,M6 Toll Junction 8,418431,294107,52.544507,-1.7296533,N,2225,478,119,105,551,1046,1,31294.162173913042
2023,M6(T),TM,M6 Toll on Ramp from A4097,M6 Toll Junction 8,418431,294107,52.544507,-1.7296533,S,1591,353,82,68,367,788,0,31389.853437876962
2023,M6(T),TM,A4097,M6 Toll,418402,293542,52.539429,-1.7301121,N,77,9,0,2,22,44,0,37147.87012987013
2023,M876,TM,Junction at M80/M876,Slip Road for M876 meets A8004,282250,680996,56.007392,-3.890005,E,2047,354,165,134,565,874,3,30734.279713603817
2023,M876,TM,Junction at M80/M876,Slip Road for M876 meets A8004,282250,680996,56.007392,-3.890005,W,2005,365,141,158,571,816,4,30747.11289537713
2023,M876,TM,Slip Road for M876 meets A8004,M876 crosses the A883,282859,681381,56.010998,-3.8804121,E,2047,354,165,134,565,874,3,31069.369451073984
2023,M876,TM,Slip Road for M876 meets A8004,M876 crosses the A883,282859,681381,56.010998,-3.8804121,W,1785,300,127,143,495,764,4,30922.42607746863
2023,M54,TM,M54 Crosses Offoxey Road,M54 Slip Road going into Roundabout at A4510,387667,305141,52.643866,-2.1837053,E,3343,602,242,230,775,1567,8,31507.3449182243
2023,M54,TM,M54 Crosses Offoxey Road,M54 Slip Road going into Roundabout at A4510,387667,305141,52.643866,-2.1837053,W,3292,570,243,199,790,1570,7,31839.341521160106
2023,M54,TM,M54 Slip Road going into Roundabout at A4510,Northern Roundabout where M54 meets A4510,390673,304511,52.638263,-2.1392615,E,470,156,46,30,46,202,1,27760.49896049896
2023,M54,TM,M54 Slip Road going into Roundabout at A4510,Southern Roundabout where M54 meets A4510,390873,304462,52.637826,-2.1363047,W,356,144,32,35,36,120,1,24665.089673913044
2023,M54,TM,M54 Slip Road going into Roundabout at A4510,Roundabout where A449 (Stafford Road) and A4510 meet,391204,304485,52.638038,-2.1314141,E,3101,771,124,235,446,1570,9,30949.02535657686
2023,M54,TM,M54 Slip Road going into Roundabout at A4510,Roundabout where A449 (Stafford Road) and A4510 meet,391204,304485,52.638038,-2.1314141,W,3320,771,149,231,343,1867,8,31922.60017809439
2023,M1,TM,M1 Junction 29,M1 Junction 29A,444636,371219,53.236134,-1.3327061,N,10099,1655,391,524,2956,4645,7,32297.37728433877
2023,M1,TM,M1 Junction 29,M1 Junction 29A,444636,371219,53.236134,-1.3327061,S,10229,1710,320,542,3023,4762,8,32454.130053063192
2023,M1,TM,M1 Junction 29A,M1 Junction 30,446839,376123,53.280023,-1.2989825,N,10438,1748,392,670,2526,5262,12,32768.27163053723
2023,M1,TM,M1 Junction 29A,M1 Junction 30,446839,376123,53.280023,-1.2989825,S,9559,1657,386,803,2519,4366,11,31807.41079860398
2023,M8,TM,A8 (West Street),M8,257943,664604,55.853642,-4.2708857,W,1175,566,176,92,238,263,3,22719.118834080717
2023,M6(T),TM,M6 Toll Junction T7,LHA Boundary,400345,307677,52.666807,-1.9963344,E,2362,442,132,82,311,1448,1,33851.35223509934
2023,M6(T),TM,M6 Toll Junction T7,LHA Boundary,400345,307677,52.666807,-1.9963344,W,2019,469,91,73,284,1165,1,32423.71915506481
2023,M6(T),TM,LHA Boundary,LHA Boundary,403181,307143,52.661988,-1.954404,E,2362,442,132,82,311,1448,1,33657.69619205298
2023,M6(T),TM,LHA Boundary,LHA Boundary,403181,307143,52.661988,-1.954404,W,2019,469,91,73,284,1165,1,32533.849735957752
2023,M6(T),TM,LHA Boundary,M6 Toll Junction T6,404419,307085,52.661468,-1.9361007,E,2362,442,132,82,311,1448,1,33698.27690397351
2023,M6(T),TM,LHA Boundary,M6 Toll Junction T6,404419,307085,52.661468,-1.9361007,W,2019,469,91,73,284,1165,1,32424.99375900144
2023,M1,TM,M1 (midpoint),A5183,509098,214600,51.819386,-0.41858629,E,882,188,40,54,527,89,1,26573.80867630701
2023,M1,TM,M1 (midpoint),A5183,509098,214600,51.819386,-0.41858629,W,1060,226,47,64,634,108,1,27053.131481481483
2023,M1,TM,M1 (midpoint),A5183,509322,214744,51.820637,-0.41529238,E,754,152,31,50,278,258,1,29676.45194805195
2023,M1,TM,M1 (midpoint),A5183,509322,214744,51.820637,-0.41529238,W,1101,222,45,72,406,377,2,30314.290925266905
2023,M62,TM,Lingley Green Avenue,A562,356285,391040,53.414345,-2.6591536,E,7000,1899,361,527,1653,2624,11,28761.298657243817
2023,M62,TM,Lingley Green Avenue,A562,356285,391040,53.414345,-2.6591536,W,6596,1787,278,416,1386,2782,10,29780.609400810932
2023,M62,TM,Junction 8,Junction 9,358903,391695,53.420443,-2.6198543,E,6728,1114,343,448,1627,3303,11,32452.600642711073
2023,M62,TM,Junction 8,Junction 9,358903,391695,53.420443,-2.6198543,W,7520,1544,434,280,1013,4358,9,32938.9206598586
2023,M2,TM,LA Boundary,2,571769,167726,51.382592,0.46697406,C,2534,425,144,171,647,1187,5,31848.008918185344
2023,M50,TM,LA Boundary,A38,388249,237261,52.033629,-2.1727064,E,2201,407,71,159,780,780,4,30629.937301226713
2023,M50,TM,LA Boundary,A38,388249,237261,52.033629,-2.1727064,W,2214,364,74,147,701,926,4,31911.063176895306
2023,M50,TM,LA Boundary,A38,388827,237431,52.035169,-2.1642865,E,2584,536,113,95,435,1416,4,32646.776452481725
2023,M50,TM,LA Boundary,A38,388827,237431,52.035169,-2.1642865,W,1968,317,88,96,610,859,2,32340.43255578093
2023,M50,TM,1,LA Boundary,390328,238599,52.045699,-2.1424391,E,2509,585,142,95,155,1547,2,33080.32026920032
2023,M50,TM,1,LA Boundary,390328,238599,52.045699,-2.1424391,W,2355,576,124,75,163,1432,2,32915.235666104556
2023,M50,TM,1,LA Boundary,389011,237376,52.034678,-2.1616025,N,75,19,8,12,14,22,0,27845.266666666666
2023,M50,TM,1,LA Boundary,389011,237376,52.034678,-2.1616025,S,238,88,34,36,32,50,1,23791.448132780082
2023,M50,TM,1,A38,388685,237485,52.035652,-2.1663583,N,89,24,13,8,15,28,0,26730.75
2023,M50,TM,1,A38,388685,237485,52.035652,-2.1663583,S,242,98,22,39,37,50,1,23288.696356275304
2023,M6,TM,34 western spur,35,350085,468193,54.107184,-2.7649262,N,3569,391,157,95,459,2560,4,36649.75013638844
2023,M6,TM,34 western spur,35,350085,468193,54.107184,-2.7649262,S,4012,363,138,50,557,2981,2,37764.812270838425
2023,M6,TM,34 western spur,35,349597,465092,54.079269,-2.7718716,N,498,150,57,65,88,164,3,26780.417457305502
2023,M6,TM,M6 main route,A683,349587,463846,54.068071,-2.7718166,N,1140,285,78,98,320,376,2,28551.359792924934
2023,M6,TM,34 western spur,35,349609,464569,54.07457,-2.771601,N,3214,358,153,192,262,2317,5,36842.72954061454
2023,M6,TM,34 western spur,35,349609,464569,54.07457,-2.771601,S,3970,645,230,243,358,2603,6,34347.261444308446
2023,M11,TM,M11 Junction 8,A120,551579,221724,51.873494,0.20043605,C,4181,643,231,250,1309,1920,6,32209.203945859143
2023,M5,TM,6,5,391853,265640,52.288833,-2.1208616,N,7178,1410,388,266,690,4498,4,33674.37196802646
2023,M5,TM,6,5,391853,265640,52.288833,-2.1208616,S,6523,1374,329,191,612,4106,3,33521.737717309145
2023,M5,TM,roundabout,M5,391885,265702,52.289391,-2.1203939,S,940,248,73,46,116,462,1,30705.39534883721
2023,M5,TM,roundabout,M5,391734,265597,52.288445,-2.1226051,N,999,305,81,53,179,389,1,28090.130952380954
2023,M5,TM,M5,roundabout,391897,265350,52.286227,-2.1202094,N,350,124,29,10,61,129,0,27180.56657223796
2023,M5,TM,M5,roundabout,392066,265431,52.286958,-2.1177339,S,268,106,19,19,24,103,1,26209.03676470588
2023,M6,TM,M6 main route,A14/M1,456146,278823,52.404544,-1.1761304,C,9740,1782,432,359,1706,5511,5,33253.31199591629
2023,M1,TM,M6 main route,A14/M1,455980,279093,52.406988,-1.1785251,N,1866,327,63,134,576,763,3,31302.612004287246
2023,M1,TM,M6 main route,A14/M1,455980,279093,52.406988,-1.1785251,S,1955,266,68,101,670,848,3,32385.211145194273
2023,M42,TM,Junction 7a,M6 Toll,419335,288809,52.496848,-1.7166297,S,7396,1738,325,387,1732,3275,10,30565.84612294094
2023,M6(T),TM,LA (Warwickshire) boundary,A38,415654,296529,52.566367,-1.7704883,C,2724,657,112,146,347,1481,3,32133.794246176258
2023,M6(T),TM,LA Boundary,A446,415056,297994,52.579554,-1.7792444,E,21,8,1,1,4,7,0,23551.809523809523
2023,M6(T),TM,M6 Toll,A5148,411280,305812,52.649926,-1.8347042,N,136,34,9,4,38,56,0,30716.751773049644
2023,M53,TM,7,6,337000,379091,53.305,-2.9468734,N,278,13,7,3,36,217,0,38717.27898550725
2023,M53,TM,7,6,337000,379091,53.305,-2.9468734,S,259,19,8,3,48,179,0,38841.99610894942
2023,M62,TM,37,38,482620,430160,53.761253,-0.74822635,E,3306,608,60,137,88,2455,7,35891.09806259315
2023,M62,TM,37,38,482620,430160,53.761253,-0.74822635,W,3154,619,62,102,64,2348,5,35916.02875
2023,M58,TM,M6,A577,353915,404656,53.53652,-2.6968099,N,550,195,51,41,125,156,2,25642.1
2023,M58,TM,M6,A577,353915,404656,53.53652,-2.6968099,S,519,168,52,32,123,159,1,26326.66355140187
2023,M65,TM,29,29A,356600,424810,53.717886,-2.6591188,N,585,149,70,30,86,251,1,29304.293015332198
2023,M65,TM,29,29A,356600,424810,53.717886,-2.6591188,S,709,187,70,50,100,306,2,29067.46153846154
2023,M61,TM,9,M6,358196,424913,53.718942,-2.6349502,E,419,149,43,45,103,82,1,24732.671394799054
2023,M61,TM,9,M6,358196,424913,53.718942,-2.6349502,W,483,182,54,28,144,82,1,24038.154786150713
2023,M65,TM,10,11,382796,432748,53.790759,-2.2626236,N,909,273,124,103,98,391,3,28044.936491935485
2023,M65,TM,10,11,382796,432748,53.790759,-2.2626236,S,864,304,114,73,92,369,3,27174.412565445025
2023,M62,TM,6,LA Boundary,346159,389267,53.397471,-2.8111799,E,1154,390,88,87,273,364,2,26550.537375415282
2023,M62,TM,6,LA Boundary,346159,389267,53.397471,-2.8111799,W,1122,399,70,74,260,363,2,26692.634417808218
2023,M1,TM,46 east end of slips,47,440513,434385,53.804192,-1.3863278,E,4457,1028,267,227,314,2683,9,32603.25772968198
2023,M1,TM,46 east end of slips,47,440513,434385,53.804192,-1.3863278,W,5164,1293,271,348,796,2536,9,30729.306872263467
2023,M1,TM,46,47,438444,433784,53.798947,-1.4178167,E,327,69,26,27,116,95,1,29236.982035928144
2023,M1,TM,46,47,438461,433724,53.798406,-1.4175661,W,107,22,9,9,38,31,0,29802.403669724772
