year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,all_HGVs,2_axle,3_axle,4_axle,5_axle,6_axle,7_axle,Mean GVW
2023,M4,TM,LA Boundary,23A,341715,188040,51.588184,-2.8426894,E,167,4019,657,277,245,691,2143,5,32709.009955201593
2023,M4,TM,LA Boundary,23A,341715,188040,51.588184,-2.8426894,W,134,3689,591,173,164,425,2331,5,34510.73841149363
2023,M4,TM,44,LA Boundary,270500,197300,51.65952,-3.8736145,E,68,2482,649,206,182,440,999,5,28961.045546150744
2023,M4,TM,44,LA Boundary,270500,197300,51.65952,-3.8736145,W,54,2340,659,187,152,378,959,4,28828.56690893544
2023,M4,TM,LA Boundary,34,305735,179990,51.510946,-3.3597427,E,82,3256,684,230,218,498,1619,7,31121.45823095823
2023,M4,TM,LA Boundary,34,305735,179990,51.510946,-3.3597427,W,75,3083,584,235,164,106,1986,7,33687.23718364698
2023,M1,TM,A50,A50,447235,328940,52.855889,-1.2999522,N,84,8023,1203,376,414,2164,3860,6,32696.533466284433
2023,M1,TM,A50,A50,447235,328940,52.855889,-1.2999522,S,91,7701,1205,276,411,1749,4055,5,33316.73198285937
2023,M23,TM,Junction 10a M23,Junction 10 M23,530470,136850,51.116095,-0.1373559,N,97,2217,710,160,313,575,450,10,24866.92110009017
2023,M23,TM,Junction 10a M23,Junction 10 M23,530470,136850,51.116095,-0.1373559,S,78,1986,630,156,260,558,374,9,24828.392551585304
2023,M77,TM,LA boundary,3,253500,658290,55.795629,-4.3383908,N,90,1745,637,126,157,389,431,5,24924.065902578797
2023,M77,TM,LA boundary,3,253500,658290,55.795629,-4.3383908,S,109,1937,610,209,176,400,535,7,25656.261744966443
2023,M77,TM,LA boundary,4,253000,657710,55.79027,-4.3460456,N,105,2016,736,146,181,449,497,6,24739.814392059554
2023,M77,TM,LA boundary,4,253000,657710,55.79027,-4.3460456,S,109,1940,611,209,176,401,535,7,25742.11655492522
2023,M9,TM,LA boundary,M9 merge,311330,674540,55.955669,-3.4216908,E,31,1211,416,96,60,169,468,2,27451.84475639967
2023,M9,TM,LA boundary,M9 merge,311330,674540,55.955669,-3.4216908,W,29,1194,357,107,82,183,465,2,27942.421404682274
2023,M9,TM,A801,LA boundary,297000,678170,55.985409,-3.6524858,E,37,1088,267,96,82,322,317,3,27788.123275068996
2023,M9,TM,A801,LA boundary,297000,678170,55.985409,-3.6524858,W,42,1086,260,109,87,257,370,3,28144.41344383057
2023,M9,TM,LA boundary,M876,286300,685200,56.046122,-3.8268732,E,22,657,125,71,70,139,250,3,29632.051671732523
2023,M9,TM,LA boundary,M876,286300,685200,56.046122,-3.8268732,W,28,773,193,64,56,166,291,2,29018.50647668394
2023,M80,TM,M876,LA boundary,280260,683000,56.024894,-3.922794,N,110,1730,310,94,82,176,1067,2,33772.555748122475
2023,M80,TM,M876,LA boundary,280260,683000,56.024894,-3.922794,S,108,1878,369,82,85,197,1141,2,33700.8736673774
2023,M9,TM,A905,A9/A905,292500,679800,55.99906,-3.7252289,E,34,1301,331,174,115,100,576,5,29066.750192159878
2023,M9,TM,A905,A9/A905,292500,679800,55.99906,-3.7252289,W,25,1546,372,181,114,186,688,5,29424.139715394565
2023,M90,TM,LA boundary,5,313360,696500,56.153284,-3.3963005,N,216,1143,389,110,65,188,389,1,26233.960595446584
2023,M90,TM,LA boundary,5,313360,696500,56.153284,-3.3963005,S,198,1239,451,115,100,236,336,2,25092.14677419355
2023,M90,TM,A90,A985,312310,683330,56.034801,-3.4088706,C,287,5014,1408,272,410,1085,1827,12,28401.47905863582
2023,M73,TM,LA boundary,2,269080,663400,55.845985,-4.0925336,N,115,4075,1082,340,245,363,2038,9,30307.893794456708
2023,M73,TM,LA boundary,2,269080,663400,55.845985,-4.0925336,S,131,4895,1237,378,295,487,2488,10,30503.685801838612
2023,M73,TM,2,LA boundary,269625,665005,55.860544,-4.0846075,N,39,3426,731,179,341,1044,1124,7,28946.679217746645
2023,M73,TM,2,LA boundary,269625,665005,55.860544,-4.0846075,S,36,3762,771,137,332,1059,1455,8,30053.022328548643
2023,M73,TM,LA boundary,LA Boundary,269890,667200,55.880324,-4.081431,N,39,3426,731,179,341,1044,1124,7,29066.276123759486
2023,M73,TM,LA boundary,LA Boundary,269890,667200,55.880324,-4.081431,S,36,3762,771,137,332,1059,1455,8,30219.064061669324
2023,M77,TM,3,2,253920,660080,55.811826,-4.3326589,N,200,2776,1051,264,337,586,528,10,23592.914985590778
2023,M77,TM,3,2,253920,660080,55.811826,-4.3326589,S,207,2867,1085,272,349,606,546,10,23222.411436541144
2023,M74,TM,LA Boundary,3,267960,662215,55.83504,-4.1098313,E,68,3935,932,338,353,660,1640,13,29522.70680894309
2023,M74,TM,LA Boundary,3,267960,662215,55.83504,-4.1098313,W,74,4192,892,448,377,506,1954,16,30222.41283090866
2023,M74,TM,4,LA boundary,268400,662000,55.833229,-4.102707,E,28,1879,524,81,119,848,303,4,25998.564662054283
2023,M74,TM,4,LA boundary,268400,662000,55.833229,-4.102707,W,31,1667,465,115,97,580,405,4,26681.982593037214
2023,M74,TM,LA boundary,6,271580,658175,55.799741,-4.0501645,C,405,8402,1859,731,677,3191,1931,14,27551.907414018802
2023,M8,TM,A8,A73,279005,661830,55.83448,-3.933424,E,58,2301,516,274,308,583,618,3,26912.77280625543
2023,M8,TM,A8,A73,279005,661830,55.83448,-3.933424,W,86,2407,322,238,244,696,905,3,30297.013289036546
2023,M90,TM,M90 main route,A91,314400,706340,56.241852,-3.3827411,E,11,168,59,18,12,8,72,1,27229.305882352943
2023,M90,TM,M90 main route,A91,314400,706340,56.241852,-3.3827411,W,14,185,54,15,17,18,81,1,27962.790322580644
2023,M8,TM,A8T,A8P,240185,673000,55.923445,-4.5592222,E,72,683,228,59,60,128,208,2,26289.442335766424
2023,M8,TM,A8T,A8P,240185,673000,55.923445,-4.5592222,W,75,653,212,52,54,118,214,2,26999.20552147239
2023,M57,TM,1 (M62),A5300,346235,389615,53.400607,-2.8100964,C,22,1627,206,91,124,370,830,5,33144.21586715867
2023,M275,TM,start of principal section,M275 split,464406,103980,50.83178,-1.0868284,N,169,998,235,92,92,304,273,3,27608.193193193194
2023,M275,TM,start of principal section,M275 split,464406,103980,50.83178,-1.0868284,S,173,905,223,83,86,286,225,2,27386.53591160221
2023,M60,TM,LA Boundary,22,391230,401400,53.50921,-2.1337068,N,58,2649,907,107,225,587,815,7,26670.18919939577
2023,M60,TM,LA Boundary,22,391230,401400,53.50921,-2.1337068,S,59,3081,989,174,264,618,1030,7,27229.349448410125
2023,M60,TM,LA Boundary,20,387100,403910,53.531685,-2.1960845,E,47,2699,704,213,244,351,1178,8,29091.151964418088
2023,M60,TM,LA Boundary,20,387100,403910,53.531685,-2.1960845,W,38,2515,747,217,213,362,970,6,27614.840954274354
2023,M60,TM,LA Boundary,19,384466,404802,53.539631,-2.2358663,E,63,3141,923,168,309,337,1394,10,28931.92263610315
2023,M60,TM,LA Boundary,19,384466,404802,53.539631,-2.2358663,W,78,3076,1011,202,292,426,1136,10,27401.541111472212
2023,M6,TM,M58,M6,353640,404300,53.533296,-2.700906,C,52,2344,495,120,142,507,1077,4,31306.68869936034
2023,M6,TM,M6,A577,354000,404300,53.533328,-2.6954751,C,52,2344,495,120,142,507,1077,4,31364.95778251599
2023,M58,TM,M58 split,A577,353770,404470,53.534836,-2.69897,C,64,2918,616,148,177,630,1341,5,31132.94686321563
2023,M32,TM,A4032,A4230,360050,174140,51.464812,-2.5764761,C,624,990,379,57,106,332,113,4,23137.30474268416
2023,M32,TM,3,A4320,360200,174320,51.466441,-2.5743372,C,666,2380,1146,137,248,270,569,10,22664.957142857143
2023,M3,TM,slip road,slip road,449020,128000,51.049264,-1.3020588,C,263,11934,2520,606,727,2579,5484,19,31156.323586091326
2023,M3,TM,M3 main route,A31,448970,128000,51.049269,-1.3027721,C,26,674,121,13,29,21,488,1,35693.573551263
2023,M69,TM,M6,M69 merge,439100,282840,52.442135,-1.4262062,C,38,1748,369,89,106,377,803,3,30587.257012020607
2023,M6,TM,20,21 spur,366170,385750,53.367525,-2.5098733,N,141,11645,2064,376,479,3856,4857,13,31629.8416487763
2023,M6,TM,20,21 spur,366170,385750,53.367525,-2.5098733,S,159,11544,1841,388,669,3635,5001,10,32179.234147609146
2023,M6,TM,M6 spur,M6 spur,366150,389200,53.398534,-2.5105449,N,161,8286,1949,449,530,1993,3353,13,29763.875829612647
2023,M6,TM,M6 spur,M6 spur,366150,389200,53.398534,-2.5105449,S,166,8579,2018,464,549,2064,3472,13,29959.721445221447
2023,M6,TM,M6 main route,A57,366000,389050,53.397176,-2.5127844,C,76,3465,732,176,211,749,1592,6,31380.54731679169
2023,M6,TM,M6 main route,A57,366300,389340,53.399802,-2.5083041,C,76,3465,732,176,211,749,1592,6,31164.728216964802
2023,M40,TM,M40 main route,A40,490560,190320,51.604446,-0.69375772,C,40,1067,407,71,60,171,357,1,26369.666354264293
2023,M1,TM,LA Boundary,M6,456360,277800,52.395326,-1.173157,N,79,11596,1205,453,496,3957,5480,7,33819.71598551475
2023,M1,TM,LA Boundary,M6,456360,277800,52.395326,-1.173157,S,80,12747,1671,599,572,2771,7123,12,34231.430342014435
2023,M6,TM,M1,M6 main route,455950,278790,52.404268,-1.1790166,C,59,10714,1926,450,394,1877,6062,5,33532.692645137206
2023,M6,TM,M6 main route,A683,349800,464100,54.070374,-2.7686044,N,25,459,149,25,52,79,151,2,27108.410480349346
2023,M6,TM,M6 main route,A683,349800,464100,54.070374,-2.7686044,S,12,1064,227,73,62,155,547,2,31747.0234521576
2023,M11,TM,M11 main route,LA Boundary,550170,242320,52.058913,0.18898406,N,18,1402,262,73,65,151,851,2,33188.65883190883
2023,M11,TM,M11 main route,LA Boundary,550170,242320,52.058913,0.18898406,S,15,1375,261,73,63,183,793,2,33306.904
2023,M56,TM,M56 main route,A557,353100,379770,53.312777,-2.7053922,C,50,2287,483,116,140,494,1051,4,31361.641171328672
2023,M56,TM,M56 main route,A557,353410,379540,53.310737,-2.7007058,C,50,2287,483,116,140,494,1051,4,31057.985576923078
2023,M56,TM,M53 spur,M56 spur,342400,372860,53.249613,-2.8647172,C,189,8561,1808,435,521,1850,3934,14,31233.952814762906
2023,M53,TM,A56,M56 spur,342630,370000,53.223933,-2.8607546,N,106,2411,632,176,140,279,1182,4,29978.973476999585
2023,M53,TM,A56,M56 spur,342630,370000,53.223933,-2.8607546,S,114,2469,614,155,142,262,1291,4,31051.933954619126
2023,M53,TM,M56 spur,M53 spur,342050,372600,53.247239,-2.8699146,N,87,2609,432,170,192,685,1123,7,31262.500191644307
2023,M53,TM,M56 spur,M53 spur,342050,372600,53.247239,-2.8699146,S,56,1074,129,89,137,142,573,6,33001.99535315985
2023,M53,TM,M53 main route,M56,341800,373180,53.252424,-2.873767,C,78,2981,511,168,207,1233,855,9,29450.784445189405
2023,M53,TM,M53,M56 main route,342250,372740,53.248519,-2.8669432,C,77,1708,436,115,99,190,866,3,30939.6641310708
2023,M60,TM,M60 spur,M60 spur,382250,390830,53.413975,-2.2685088,C,79,1648,514,95,187,538,308,7,25081.383869011523
2023,M60,TM,M60 main route,A5103,382750,390830,53.413992,-2.2609866,C,33,687,214,40,78,224,128,3,24699.542940320232
2023,M27,TM,LA Boundary,LA Boundary,441850,117250,50.953169,-1.4055752,E,62,2052,881,90,201,407,463,9,23976.986835689906
2023,M27,TM,LA Boundary,LA Boundary,441850,117250,50.953169,-1.4055752,W,60,2024,934,77,200,472,335,8,22504.982230997037
2023,M27,TM,4,LA Boundary,441460,117500,50.955445,-1.4110987,E,62,2052,881,90,201,407,463,9,23539.11555338859
2023,M27,TM,4,LA Boundary,441460,117500,50.955445,-1.4110987,W,60,2024,934,77,200,472,335,8,22295.327739387958
2023,M60,TM,26,25,391350,391570,53.420856,-2.1316233,E,82,3032,866,186,204,525,1243,6,28995.303300330033
2023,M60,TM,26,25,391350,391570,53.420856,-2.1316233,W,87,3028,864,155,244,927,831,6,27329.074661380906
2023,M55,TM,M6,M55,354060,434680,53.806373,-2.6990768,E,73,3878,973,227,266,888,1517,6,29318.50374000516
2023,M55,TM,M6,M55,354060,434680,53.806373,-2.6990768,W,72,3808,955,223,261,872,1490,6,29324.37247176254
2023,M50,TM,LA Boundary,LA Boundary,378277,233054,51.995503,-2.3177983,E,19,2407,480,158,101,192,1476,1,33275.849667774084
2023,M50,TM,LA Boundary,LA Boundary,378277,233054,51.995503,-2.3177983,W,15,2365,512,146,74,231,1401,1,32800.044397463
2023,M55,TM,M55,M6 main route,354000,434800,53.807446,-2.7000058,N,44,714,221,79,36,220,157,1,25720.550420168067
2023,M55,TM,M55,M6 main route,354000,434800,53.807446,-2.7000058,S,127,886,375,16,71,411,11,3,21844.243517474635
2023,M53,TM,4,3,330200,384300,53.35096,-3.0500493,N,96,1438,350,41,104,586,352,4,27934.78983994433
2023,M53,TM,4,3,330200,384300,53.35096,-3.0500493,S,60,1475,313,59,111,653,335,4,28703.621016949153
2023,M57,TM,2,A57,345600,392830,53.429437,-2.8202018,E,15,134,67,17,13,17,19,1,19445.694029850747
2023,M57,TM,2,A57,345600,392830,53.429437,-2.8202018,W,1,245,96,18,47,64,18,2,21831.05306122449
2023,M57,TM,A57,2,345270,392730,53.428504,-2.8251504,N,6,115,40,13,17,27,17,1,23898.869565217392
2023,M57,TM,A57,2,345270,392730,53.428504,-2.8251504,S,14,218,66,13,47,51,39,2,25553.981651376147
2023,M60,TM,A6140,A635,392330,398200,53.480465,-2.1170412,N,48,1918,528,181,148,221,836,4,28984.20959332638
2023,M60,TM,A6140,A635,392330,398200,53.480465,-2.1170412,S,47,2035,347,187,205,668,619,9,29047.251597051596
2023,M60,TM,14,15,375700,402500,53.518606,-2.3679563,N,133,9163,1550,103,585,2259,4640,27,33168.651243998254
2023,M60,TM,14,15,375700,402500,53.518606,-2.3679563,S,108,7510,1429,80,645,2196,3130,30,31565.939813581892
2023,M20,TM,2,A20,559750,160110,51.317673,0.290996,C,7,698,115,25,59,338,160,1,28615.299426934096
2023,M20,TM,11a,12,618150,137140,51.092062,1.1139186,E,58,2294,219,66,106,1737,163,3,28748.507410636445
2023,M20,TM,11a,12,618150,137140,51.092062,1.1139186,W,61,2096,221,55,83,1596,138,3,28624.997614503816
2023,M60,TM,21,A6104 spur,389730,403110,53.524553,-2.156381,N,53,1621,437,100,115,414,550,4,28014.994444444445
2023,M60,TM,21,A6104 spur,389730,403110,53.524553,-2.156381,S,44,2864,856,214,254,570,962,7,27156.840377226687
2023,M60,TM,A6104 spur,22,390150,402830,53.522044,-2.1500369,E,45,3131,927,236,312,490,1156,10,27643.924944107315
2023,M60,TM,A6104 spur,22,390150,402830,53.522044,-2.1500369,W,27,2172,578,137,208,377,865,7,28885.98388581952
2023,M8,TM,M8 main route,Old Govan Road roundabout,252090,666750,55.871147,-4.3654688,N,95,111,30,17,17,10,36,1,26410.936936936938
2023,M8,TM,M8 main route,Old Govan Road roundabout,252090,666750,55.871147,-4.3654688,S,89,109,34,11,21,12,30,1,23138.311926605504
2023,M4,TM,43,42 western spur,272470,195500,51.643795,-3.8444928,N,88,2355,614,212,158,317,1048,6,29740.303609341827
2023,M4,TM,43,42 western spur,272470,195500,51.643795,-3.8444928,S,102,2450,620,195,218,368,1043,7,29371.160750713996
2023,M4,TM,M4 (42) main carriageway,A48/A483,272990,194500,51.634926,-3.8366185,N,30,622,246,66,83,118,105,3,22674.238325281804
2023,M4,TM,M4 (42) main carriageway,A48/A483,272990,194500,51.634926,-3.8366185,S,33,640,259,71,69,112,125,3,22573.636932707355
2023,M4,TM,A483,M4 (42) main carriageway,272926,193896,51.629484,-3.8373234,C,60,225,73,22,24,29,76,1,26482.093333333334
2023,M4,TM,42 eastern spur,41 mid-junction,274670,192300,51.615532,-3.8115688,N,67,2410,811,190,122,193,1089,5,28396.4265560166
2023,M4,TM,42 eastern spur,41 mid-junction,274670,192300,51.615532,-3.8115688,S,61,2424,759,175,145,219,1121,5,29058.46575907591
2023,M4,TM,41 main carriageway mid-junction,A4241/A48,274900,192220,51.614865,-3.80822,N,15,239,97,27,14,20,82,1,24882.170124481327
2023,M4,TM,41 main carriageway mid-junction,A4241/A48,274900,192220,51.614865,-3.80822,S,17,281,96,25,26,32,100,1,25612.085714285713
2023,M73,TM,LA Boundary,2a,270000,667900,55.886639,-4.0800102,N,39,3426,731,179,341,1044,1124,7,28975.984238178633
2023,M73,TM,LA Boundary,2a,270000,667900,55.886639,-4.0800102,S,36,3762,771,137,332,1059,1455,8,30217.393141945773
2023,M8,TM,LA Boundary,M8 spur to Kings Inch Drive,252280,666230,55.866537,-4.3621516,E,216,2787,811,151,328,316,1171,11,28498.52474892396
2023,M8,TM,LA Boundary,M8 spur to Kings Inch Drive,252280,666230,55.866537,-4.3621516,W,218,2775,802,189,296,379,1097,11,28488.175558759915
2023,M80,TM,M80 spur to A91/A872,M9,280130,688800,56.076943,-3.9274751,N,35,1032,201,37,73,210,508,1,32181.1786407767
2023,M80,TM,M80 spur to A91/A872,M9,280130,688800,56.076943,-3.9274751,S,54,1417,301,102,99,365,551,2,30133.47323943662
2023,M80,TM,M80 main route,A91/A872,280460,688600,56.075229,-3.9220871,N,20,530,144,61,32,37,254,1,29111.572778827976
2023,M80,TM,M80 main route,A91/A872,280460,688600,56.075229,-3.9220871,S,16,548,136,80,38,84,207,1,27828.648351648353
2023,M9,TM,A91/A872,LA Boundary,283000,687750,56.068225,-3.8809331,E,22,657,125,71,70,139,250,3,29518.56838905775
2023,M9,TM,A91/A872,LA Boundary,283000,687750,56.068225,-3.8809331,W,28,773,193,64,56,166,291,2,28684.959844559584
2023,M8,TM,M8 main route,A779,300150,667480,55.890066,-3.5980604,E,5,210,55,18,18,67,52,0,27843.366666666665
2023,M8,TM,M8 main route,A779,300150,667480,55.890066,-3.5980604,W,11,588,115,24,32,233,184,0,29252.45238095238
2023,M56,TM,5,Thorley Lane bridge,381330,386100,53.371428,-2.2820683,N,231,903,273,33,64,225,304,3,27925.782705099777
2023,M56,TM,5,Thorley Lane bridge,381330,386100,53.371428,-2.2820683,S,221,911,371,13,79,232,213,3,24962.926454445664
2023,M876,TM,2,A9,284500,683300,56.028629,-3.8549338,E,38,121,52,22,6,21,20,0,21218.95041322314
2023,M876,TM,2,A9,284500,683300,56.028629,-3.8549338,W,38,129,61,15,12,21,20,0,20645.434108527134
2023,M74,TM,12 (A70),11,285304,633428,55.580953,-3.8210044,N,87,3364,419,134,137,792,1880,1,34606.348498364554
2023,M74,TM,12 (A70),11,285304,633428,55.580953,-3.8210044,S,68,3799,390,109,135,992,2172,1,35178.81231903133
2023,M74,TM,11,10,282100,640000,55.639208,-3.8746145,N,78,4757,834,355,349,889,2320,11,31890.612652374948
2023,M74,TM,11,10,282100,640000,55.639208,-3.8746145,S,79,4428,703,396,347,1502,1471,9,29834.274390243903
2023,M8,TM,M8 spur,25,252972,665550,55.860644,-4.3507349,N,305,2896,845,162,349,328,1200,12,28345.81008287293
2023,M8,TM,M8 spur,25,252972,665550,55.860644,-4.3507349,S,313,2884,832,204,314,389,1133,11,28190.817551161985
2023,M8,TM,26,LA Boundary,252065,666303,55.867126,-4.3656238,E,224,2329,707,112,180,195,1129,8,29856.14714714715
2023,M8,TM,26,LA Boundary,252065,666303,55.867126,-4.3656238,W,237,2285,604,197,166,297,1014,6,29484.245183887917
2023,M9,TM,M80,A91/A872,280000,689100,56.079604,-3.9296971,E,36,681,124,65,38,316,136,1,27796.117647058825
2023,M9,TM,M80,A91/A872,280000,689100,56.079604,-3.9296971,W,38,637,99,79,31,339,87,1,27889.09748427673
2023,M606,TM,A6177,A6177,416600,430330,53.769053,-1.7496356,N,21,1045,234,83,103,257,364,3,28793.788314176247
2023,M606,TM,A6177,A6177,416600,430330,53.769053,-1.7496356,S,30,830,358,45,57,252,117,1,22921.55060240964
2023,M8,TM,A814,M8,257957,665240,55.859356,-4.2709954,N,3,244,92,32,29,55,34,1,23009.666666666668
2023,M8,TM,M8,Pitt Street,258206,665520,55.861943,-4.2671671,E,243,94,74,7,6,3,3,0,12903.172043010753
2023,M8,TM,M8,Waterloo Street,258232,665400,55.860873,-4.2666893,W,275,71,49,12,5,3,2,0,14547.338028169013
2023,M8,TM,A814,M8,257909,665335,55.860195,-4.2718114,S,16,327,106,32,49,52,85,2,24824.104294478526
2023,M8,TM,A8,M8 Slips,258000,664720,55.8547,-4.2700366,N,381,2681,782,249,241,558,843,8,26709.160014919806
2023,M8,TM,A8,M8 Slips,258000,664720,55.8547,-4.2700366,S,446,2736,863,285,226,556,797,9,25998.85087719298
2023,M8,TM,M8,M8,258000,665116,55.858255,-4.2702441,N,358,1274,416,125,168,215,344,5,25180.40219952867
2023,M8,TM,M8,M8,258000,665116,55.858255,-4.2702441,S,369,1320,496,109,131,106,472,6,25991.889393939393
2023,M54,TM,Slip lanes,Slip lanes,369660,309670,52.683867,-2.4502442,C,65,2668,698,166,266,331,1196,11,29969.76836581709
2023,M54,TM,Slip lanes,4,371030,309360,52.681156,-2.4299516,C,79,3240,848,202,323,402,1452,14,29785.241900647947
2023,M54,TM,M54,B5072,369680,309450,52.68189,-2.449928,N,20,328,118,26,46,63,73,2,23917.92987804878
2023,M54,TM,M54,A5(T),369793,309536,52.68267,-2.4482645,S,20,403,152,30,51,51,116,2,24594.83830845771
2023,M54,TM,A5(T),M54,369740,309495,52.682298,-2.4490447,N,20,67,25,6,5,7,25,0,25743.882352941175
2023,M54,TM,M54,A5(T),369695,309462,52.681999,-2.4497072,S,30,249,86,16,12,33,103,0,28351.352
2023,M8,TM,3a,3,301600,669100,55.904915,-3.5754762,E,186,2889,674,222,215,539,1231,7,30119.043628808864
2023,M8,TM,3a,3,301600,669100,55.904915,-3.5754762,W,199,2941,805,223,261,473,1173,7,28458.82121006118
2023,M8,TM,4,3a,298400,666320,55.879282,-3.6255927,E,65,4467,1727,315,402,1161,852,10,23979.65547347213
2023,M8,TM,4,3a,298400,666320,55.879282,-3.6255927,W,78,4305,1674,305,388,1112,816,10,23805.8443670151
2023,M8,TM,LA Boundary,4,293400,665500,55.870836,-3.7051531,E,197,4040,1722,266,434,922,690,6,22980.227475247524
2023,M8,TM,LA Boundary,4,293400,665500,55.870836,-3.7051531,W,207,4115,1809,249,443,981,628,6,22368.13824101069
2023,M80,TM,1,2,263000,667500,55.881107,-4.1916338,N,291,2378,1006,193,265,492,415,8,22594.37873055906
2023,M80,TM,1,2,263000,667500,55.881107,-4.1916338,S,286,2341,989,190,261,485,408,8,22839.761640324647
2023,M80,TM,2,LA Boundary,264300,668810,55.893237,-4.1715261,E,204,1651,458,106,211,641,228,8,25095.348668280873
2023,M80,TM,2,LA Boundary,264300,668810,55.893237,-4.1715261,W,210,1388,420,72,176,564,148,8,24593.850864553315
2023,M74,TM,13 (A702),12 (A70),292869,625034,55.507287,-3.6978072,N,40,4148,1187,75,175,644,2062,5,30860.24469623915
2023,M74,TM,13 (A702),12 (A70),292869,625034,55.507287,-3.6978072,S,62,3994,763,71,222,296,2640,3,34687.546683354194
2023,M74,TM,10,9,280000,642140,55.657911,-3.9088912,E,10,4046,390,48,84,1408,2113,4,35066.36026686434
2023,M74,TM,10,9,280000,642140,55.657911,-3.9088912,W,36,3937,441,62,104,1468,1857,5,33946.14376428753
